spec	Fold_0
nist_4235437	train
nist_4235449	train
nist_4235450	train
nist_4235461	train
nist_4235889	train
nist_4235904	train
nist_4235938	train
nist_4235950	train
nist_4236058	train
nist_4236073	train
nist_4236515	train
nist_4236527	train
nist_4236554	train
nist_4236563	train
nist_4236728	train
nist_4236740	train
nist_4236765	train
nist_4236779	train
nist_4236780	train
nist_4236790	train
nist_4237320	train
nist_4237332	train
nist_4237357	train
nist_4237362	train
nist_4237363	train
nist_4237377	train
nist_4237391	train
nist_4237396	train
nist_4237796	train
nist_4237807	train
nist_4237808	train
nist_4237819	train
nist_4237944	train
nist_4237957	train
nist_4237982	train
nist_4237989	train
nist_4238055	train
nist_4238070	train
nist_4238083	train
nist_4238088	train
nist_4238176	train
nist_4238190	train
nist_4238191	train
nist_4238198	train
nist_4238259	train
nist_4238274	train
nist_4238303	train
nist_4238319	train
nist_4238667	train
nist_4238677	train
nist_4238692	train
nist_4238700	train
nist_4238805	train
nist_4238820	train
nist_4238836	train
nist_4238849	train
nist_4239018	train
nist_4239029	train
nist_4239030	train
nist_4239040	train
nist_4239375	train
nist_4239388	train
nist_4239389	train
nist_4239400	train
nist_4239590	train
nist_4239601	train
nist_4239651	train
nist_4239657	train
nist_4239681	train
nist_4239695	train
nist_4239696	train
nist_4239709	train
nist_4239754	train
nist_4239766	train
nist_4239767	train
nist_4239780	train
nist_4240033	train
nist_4240045	train
nist_4240046	train
nist_4240053	train
nist_4240139	train
nist_4240156	train
nist_4240170	train
nist_4240177	train
nist_4240178	train
nist_4240191	train
nist_4240192	train
nist_4240596	train
nist_4240602	train
nist_4240605	train
nist_4240612	train
nist_4240623	train
nist_4240624	train
nist_4240635	train
nist_4241191	train
nist_4241200	train
nist_4241212	train
nist_4241630	train
nist_4241642	train
nist_4241690	train
nist_4241701	train
nist_4241702	train
nist_4241714	train
nist_4241799	train
nist_4241814	train
nist_4241815	train
nist_4241971	train
nist_4241986	train
nist_4242001	train
nist_4242013	train
nist_4242026	train
nist_4242027	train
nist_4242035	train
nist_4242036	train
nist_4242046	train
nist_4242919	train
nist_4242923	train
nist_4242936	train
nist_4243038	train
nist_4243054	train
nist_4243068	train
nist_4243075	train
nist_4243494	train
nist_4243508	train
nist_4243521	train
nist_4243522	train
nist_4243536	train
nist_4243574	train
nist_4243579	train
nist_4243770	train
nist_4243785	train
nist_4243810	train
nist_4243815	train
nist_4244013	train
nist_4244030	train
nist_4244042	train
nist_4244051	train
nist_4244217	train
nist_4244228	train
nist_4244318	train
nist_4244332	train
nist_4244357	train
nist_4244365	train
nist_4244757	train
nist_4244770	train
nist_4244785	train
nist_4244881	train
nist_4244894	train
nist_4244905	train
nist_4244915	train
nist_4244975	train
nist_4244989	train
nist_4245017	train
nist_4245024	train
nist_4245045	train
nist_4245061	train
nist_4245076	train
nist_4245082	train
nist_4245113	train
nist_4245128	train
nist_4245142	train
nist_4245151	train
nist_4245791	train
nist_4245806	train
nist_4245813	train
nist_4245823	train
nist_4245961	train
nist_4245976	train
nist_4245992	train
nist_4246152	train
nist_4246166	train
nist_4246180	train
nist_4246187	train
nist_4246325	train
nist_4246337	train
nist_4246350	train
nist_4246354	train
nist_4246463	train
nist_4246479	train
nist_4246496	train
nist_4246500	train
nist_4246616	train
nist_4246628	train
nist_4246629	train
nist_4246634	train
nist_4246862	train
nist_4246875	train
nist_4246888	train
nist_4246895	train
nist_4246987	train
nist_4246997	train
nist_4246998	train
nist_4247004	train
nist_4247533	train
nist_4247544	train
nist_4247560	train
nist_4247572	train
nist_4247577	train
nist_4247591	train
nist_4247608	train
nist_4247621	train
nist_4248178	train
nist_4248191	train
nist_4248192	train
nist_4248203	train
nist_4248231	train
nist_4248248	train
nist_4248262	train
nist_4248276	train
nist_4248513	train
nist_4248521	train
nist_4249041	train
nist_4249052	train
nist_4249053	train
nist_4249061	train
nist_4249062	train
nist_4249076	train
nist_4249086	train
nist_4249101	train
nist_4249565	train
nist_4249575	train
nist_4249586	train
nist_4249589	train
nist_4249886	train
nist_4249894	train
nist_4249895	train
nist_4249898	train
nist_4250416	train
nist_4250756	train
nist_4250769	train
nist_4250770	train
nist_4250782	train
nist_4250956	train
nist_4250970	train
nist_4250985	train
nist_4250998	train
nist_4251151	train
nist_4251166	train
nist_4251177	train
nist_4251185	train
nist_4251186	train
nist_4251199	train
nist_4251200	train
nist_4251210	train
nist_4251443	train
nist_4251452	train
nist_4251453	train
nist_4251457	train
nist_4251458	train
nist_4251459	train
nist_4251465	train
nist_4251716	train
nist_4251732	train
nist_4251750	train
nist_4251757	train
nist_4251845	train
nist_4251857	train
nist_4251871	train
nist_4251879	train
nist_4251923	train
nist_4251934	train
nist_4251935	train
nist_4251940	train
nist_4251941	train
nist_4251952	train
nist_4251953	train
nist_4251963	train
nist_4252096	train
nist_4252111	train
nist_4252124	train
nist_4252131	train
nist_4252314	train
nist_4252330	train
nist_4252348	train
nist_4252361	train
nist_4252582	train
nist_4252598	train
nist_4252618	train
nist_4252630	train
nist_4252664	train
nist_4252678	train
nist_4252832	train
nist_4252845	train
nist_4252846	train
nist_4252858	train
nist_4252874	train
nist_4252890	train
nist_4252960	train
nist_4252971	train
nist_4252997	train
nist_4253010	train
nist_4253011	train
nist_4253016	train
nist_4253249	train
nist_4253264	train
nist_4253265	train
nist_4253857	train
nist_4253871	train
nist_4253879	train
nist_4253892	train
nist_4254171	train
nist_4254188	train
nist_4254195	train
nist_4254209	train
nist_4254221	train
nist_4254233	train
nist_4254243	train
nist_4254390	train
nist_4254406	train
nist_4254427	train
nist_4254610	train
nist_4254623	train
nist_4254624	train
nist_4254666	train
nist_4254674	train
nist_4254702	train
nist_4254715	train
nist_4254716	train
nist_4254729	train
nist_4254730	train
nist_4254742	train
nist_4254751	train
nist_4254763	train
nist_4254778	train
nist_4254786	train
nist_4255209	train
nist_4255223	train
nist_4255224	train
nist_4255235	train
nist_4255396	train
nist_4255410	train
nist_4255424	train
nist_4256102	train
nist_4256110	train
nist_4256111	train
nist_4256119	train
nist_4256550	train
nist_4256556	train
nist_4256557	train
nist_4256568	train
nist_4256633	train
nist_4256646	train
nist_4256647	train
nist_4256656	train
nist_4256952	train
nist_4256966	train
nist_4256993	train
nist_4256999	train
nist_4257102	train
nist_4257117	train
nist_4257140	train
nist_4257147	train
nist_4257148	train
nist_4257163	train
nist_4257174	train
nist_4257178	train
nist_4257245	train
nist_4257260	train
nist_4257274	train
nist_4257418	train
nist_4257432	train
nist_4257451	train
nist_4257454	train
nist_4257531	train
nist_4257543	train
nist_4257544	train
nist_4257557	train
nist_4257751	train
nist_4257765	train
nist_4257794	train
nist_4257806	train
nist_4257922	train
nist_4257939	train
nist_4257940	train
nist_4257956	train
nist_4258343	train
nist_4258357	train
nist_4258358	train
nist_4258368	train
nist_4258381	train
nist_4258395	train
nist_4258396	train
nist_4258403	train
nist_4258404	train
nist_4258416	train
nist_4258417	train
nist_4258420	train
nist_4258421	train
nist_4258435	train
nist_4258436	train
nist_4258443	train
nist_4258471	train
nist_4258485	train
nist_4258501	train
nist_4258503	train
nist_4258534	train
nist_4258551	train
nist_4258568	train
nist_4258576	train
nist_4258670	train
nist_4258671	train
nist_4258683	train
nist_4258712	train
nist_4258725	train
nist_4258738	train
nist_4258868	train
nist_4258883	train
nist_4258908	train
nist_4259044	train
nist_4259059	train
nist_4259073	train
nist_4259078	train
nist_4259256	train
nist_4259271	train
nist_4259272	train
nist_4259278	train
nist_4259340	train
nist_4259355	train
nist_4259369	train
nist_4259374	train
nist_4259447	train
nist_4259464	train
nist_4259483	train
nist_4259497	train
nist_4259725	train
nist_4259735	train
nist_4259742	train
nist_4260040	train
nist_4260056	train
nist_4260085	train
nist_4260257	train
nist_4260274	train
nist_4260285	train
nist_4260289	train
nist_4260290	train
nist_4260305	train
nist_4260322	train
nist_4260330	train
nist_4260637	train
nist_4260652	train
nist_4260653	train
nist_4260665	train
nist_4260672	train
nist_4260687	train
nist_4260698	train
nist_4260706	train
nist_4260720	train
nist_4260737	train
nist_4260745	train
nist_4261092	train
nist_4261109	train
nist_4261126	train
nist_4261134	train
nist_4261653	train
nist_4261667	train
nist_4261685	train
nist_4261691	train
nist_4262049	train
nist_4262064	train
nist_4262081	train
nist_4262087	train
nist_4262187	train
nist_4262198	train
nist_4262199	train
nist_4262210	train
nist_4262511	train
nist_4262524	train
nist_4262525	train
nist_4262536	train
nist_4262544	train
nist_4262558	train
nist_4262573	train
nist_4262587	train
nist_4263235	train
nist_4263247	train
nist_4263266	train
nist_4263276	train
nist_4263387	train
nist_4263402	train
nist_4263418	train
nist_4263429	train
nist_4263456	train
nist_4263471	train
nist_4263489	train
nist_4263498	train
nist_4263729	train
nist_4263746	train
nist_4263760	train
nist_4263765	train
nist_4264097	train
nist_4264112	train
nist_4264113	train
nist_4264120	train
nist_4264122	train
nist_4264140	train
nist_4265197	train
nist_4265212	train
nist_4265515	train
nist_4265528	train
nist_4265529	train
nist_4265542	train
nist_4265573	train
nist_4265588	train
nist_4266011	train
nist_4266027	train
nist_4266042	train
nist_4266057	train
nist_4266487	train
nist_4266488	train
nist_4266505	train
nist_4266601	train
nist_4266607	train
nist_4266666	train
nist_4266679	train
nist_4266693	train
nist_4266700	train
nist_4266853	train
nist_4266865	train
nist_4266866	train
nist_4266979	train
nist_4266993	train
nist_4267017	train
nist_4267022	train
nist_4267229	train
nist_4267240	train
nist_4267251	train
nist_4267256	train
nist_4267406	train
nist_4267419	train
nist_4267468	train
nist_4267472	train
nist_4267473	train
nist_4267487	train
nist_4267488	train
nist_4267500	train
nist_4267540	train
nist_4267554	train
nist_4267589	train
nist_4267591	train
nist_4267597	train
nist_4267904	train
nist_4267919	train
nist_4267936	train
nist_4267945	train
nist_4268049	train
nist_4268063	train
nist_4268064	train
nist_4268072	train
nist_4268073	train
nist_4268086	train
nist_4268111	train
nist_4268115	train
nist_4268389	train
nist_4268400	train
nist_4268401	train
nist_4268414	train
nist_4268429	train
nist_4268445	train
nist_4268455	train
nist_4268456	train
nist_4268469	train
nist_4268484	train
nist_4268490	train
nist_4269664	train
nist_4269665	train
nist_4269679	train
nist_4269680	train
nist_4270475	train
nist_4270486	train
nist_4270498	train
nist_4270503	train
nist_4270504	train
nist_4270520	train
nist_4270521	train
nist_4270532	train
nist_4270674	train
nist_4270684	train
nist_4271044	train
nist_4271058	train
nist_4271075	train
nist_4271083	train
nist_4271114	train
nist_4271127	train
nist_4271128	train
nist_4271141	train
nist_4271206	train
nist_4271207	train
nist_4271222	train
nist_4271335	train
nist_4271351	train
nist_4271374	train
nist_4271378	train
nist_4271379	train
nist_4271396	train
nist_4271413	train
nist_4271423	train
nist_4271479	train
nist_4271493	train
nist_4271507	train
nist_4271511	train
nist_4271583	train
nist_4271599	train
nist_4271615	train
nist_4271620	train
nist_4271680	train
nist_4271693	train
nist_4271694	train
nist_4271705	train
nist_4271733	train
nist_4271748	train
nist_4271770	train
nist_4271778	train
nist_4272410	train
nist_4272425	train
nist_4272451	train
nist_4272458	train
nist_4272459	train
nist_4272472	train
nist_4272486	train
nist_4272492	train
nist_4272502	train
nist_4272516	train
nist_4272528	train
nist_4272600	train
nist_4272614	train
nist_4272615	train
nist_4272630	train
nist_4272814	train
nist_4272828	train
nist_4272889	train
nist_4272904	train
nist_4272919	train
nist_4272923	train
nist_4273011	train
nist_4273026	train
nist_4273038	train
nist_4273052	train
nist_4273245	train
nist_4273259	train
nist_4273289	train
nist_4273294	train
nist_4273626	train
nist_4273639	train
nist_4273650	train
nist_4273657	train
nist_4273767	train
nist_4273782	train
nist_4273783	train
nist_4273796	train
nist_4274083	train
nist_4274097	train
nist_4274112	train
nist_4274117	train
nist_4274304	train
nist_4274318	train
nist_4274344	train
nist_4274347	train
nist_4274388	train
nist_4274401	train
nist_4274402	train
nist_4274415	train
nist_4274459	train
nist_4274474	train
nist_4274511	train
nist_4274523	train
nist_4277815	train
nist_4277993	train
nist_4278005	train
nist_4279372	train
nist_4279387	train
nist_4279566	train
nist_4279581	train
nist_4279583	train
nist_4289634	train
nist_4289649	train
nist_4291836	train
nist_4291846	train
nist_4291851	train
nist_4291860	train
nist_4291871	train
nist_4291886	train
nist_4291947	train
nist_4291955	train
nist_4291972	train
nist_4291983	train
nist_4292013	train
nist_4292016	train
nist_4292098	train
nist_4292109	train
nist_4292145	train
nist_4292441	train
nist_4292453	train
nist_4292458	train
nist_4292851	train
nist_4292864	train
nist_4292884	train
nist_4297303	train
nist_4297315	train
nist_4297472	train
nist_4297482	train
nist_4298215	train
nist_4298227	train
nist_4298258	train
nist_4298269	train
nist_4298333	train
nist_4298348	train
nist_4298368	train
nist_4298374	train
nist_4299849	train
nist_4299851	train
nist_4299866	train
nist_4299884	train
nist_4299894	train
nist_4299897	train
nist_4299908	train
nist_4300047	train
nist_4300062	train
nist_4300064	train
nist_4300078	train
nist_4300688	train
nist_4300703	train
nist_4301143	train
nist_4302673	train
nist_4302684	train
nist_4302689	train
nist_4302808	train
nist_4302821	train
nist_4302957	train
nist_4302969	train
nist_4302992	train
nist_4302998	train
nist_4303931	train
nist_4303943	train
nist_4303963	train
nist_4304371	train
nist_4304385	train
nist_4304427	train
nist_4304442	train
nist_4304461	train
nist_4304465	train
nist_4304800	train
nist_4304815	train
nist_4304818	train
nist_4304827	train
nist_4305149	train
nist_4305164	train
nist_4305220	train
nist_4305644	train
nist_4305659	train
nist_4305688	train
nist_4305699	train
nist_4305714	train
nist_4305960	train
nist_4305972	train
nist_4305977	train
nist_4305992	train
nist_4306292	train
nist_4306296	train
nist_4306791	train
nist_4306806	train
nist_4306823	train
nist_4306832	train
nist_4306881	train
nist_4307009	train
nist_4307023	train
nist_4307025	train
nist_4307035	train
nist_4307124	train
nist_4307134	train
nist_4307543	train
nist_4307554	train
nist_4308051	train
nist_4308060	train
nist_4308527	train
nist_4308528	train
nist_4308537	train
nist_4309889	train
nist_4309901	train
nist_4309905	train
nist_4309916	train
nist_4310204	train
nist_4310215	train
nist_4310217	train
nist_4310230	train
nist_4310248	train
nist_4310260	train
nist_4310695	train
nist_4310706	train
nist_4310725	train
nist_4310752	train
nist_4310763	train
nist_4310845	train
nist_4310860	train
nist_4310863	train
nist_4310873	train
nist_4311282	train
nist_4312666	train
nist_4312681	train
nist_4312693	train
nist_4312972	train
nist_4312987	train
nist_4313005	train
nist_4313013	train
nist_4313157	train
nist_4313172	train
nist_4313189	train
nist_4313308	train
nist_4313321	train
nist_4313338	train
nist_4314502	train
nist_4314515	train
nist_4314520	train
nist_4314535	train
nist_4315099	train
nist_4315100	train
